,well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,corrected_mni_x,corrected_mni_y,corrected_mni_z,sampleID,probe2label,probe2dist
2145,691,4107,20,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37636,147,79,114,-57.6,-34.7,19.3,-57.239295175831394,-35.4192639090946,18.293317844641,H0351_2001,186,0.0
2147,698,4230,20,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",37273,98,61,99,-5.3,-12.7,36.6,-4.4867784174794805,-12.259379355040199,35.5706653676921,H0351_2001,140,1.0
2148,699,4107,20,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",37626,150,78,114,-60.8,-34.5,20.3,-60.1607403855174,-34.2950861948125,18.5999953457001,H0351_2001,186,1.0
2151,706,4074,20,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",37274,105,58,100,-12.7,-13.1,39.8,-13.637199656502302,-12.8024128562131,37.3620598468641,H0351_2001,140,1.0
2154,715,4142,20,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37637,145,91,114,-55.6,-38.1,6.5,-55.1695835456318,-37.7315322244659,3.3203396347305,H0351_2001,156,0.0
2155,716,4160,20,CX,FuG-cos,"fusiform gyrus, left, bank of cos",37657,123,111,109,-32.4,-37.9,-15.4,-32.151399382570894,-37.465630232642106,-18.742875553460898,H0351_2001,124,1.0
2157,722,4106,20,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",37601,143,64,111,-53.2,-27.3,34.8,-52.0083264115664,-24.173684267856,33.008184493190896,H0351_2001,196,2.8284270763397203
2158,723,4136,20,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",37628,145,87,114,-55.6,-36.9,10.7,-55.055877743689095,-36.3309565244788,9.57779694993356,H0351_2001,202,2.2360680103302
2160,730,4090,20,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",37602,139,63,109,-48.9,-24.8,35.6,-46.6482531976891,-22.9946956980362,32.5251489567924,H0351_2001,196,1.4142135381698602
2161,731,4172,20,CX,PLT,"planum temporale, left",37629,135,83,115,-45.0,-36.6,15.4,-44.256850560828,-35.902795477199,11.2290108053281,H0351_2001,186,1.4142135381698602
2163,738,4087,20,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",37603,129,57,104,-38.2,-17.6,41.2,-37.4249950569164,-17.799590634669002,39.1287515995579,H0351_2001,184,0.0
2164,739,4169,20,CX,TG,"transverse gyri, left",37630,125,80,115,-34.4,-35.5,18.8,-33.5144510659862,-33.9768501757735,13.8667741661284,H0351_2001,186,1.0
2166,746,4015,20,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",37604,127,55,103,-36.0,-16.0,43.2,-36.3181279347046,-15.3336069953632,41.077105355645706,H0351_2001,184,1.0
2168,748,4149,20,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",38464,135,110,114,-45.2,-43.2,-13.6,-45.9296638394394,-43.7800462386349,-16.7883213457635,H0351_2001,134,0.0
2170,754,4014,20,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39438,131,37,103,-40.1,-11.0,62.3,-42.090906169353,-9.30608391868435,59.797854218438,H0351_2001,184,0.0
2172,756,4151,20,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38465,145,105,116,-55.7,-44.1,-8.1,-56.0969840363326,-43.8785778013468,-11.0785040992599,H0351_2001,156,0.0
2178,771,4151,14,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38868,144,115,83,-53.9,-12.3,-25.2,-54.6493410426421,-12.4005533677384,-28.2511932474183,H0351_2001,134,0.0
2180,773,4245,14,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",39150,118,118,83,-26.4,-12.5,-27.9,-27.4894057948983,-11.6862096492242,-31.9853981211459,H0351_2001,172,0.0
2181,777,4245,12,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",36797,117,120,71,-25.1,-0.5,-32.4,-23.8491320055418,0.521132943913878,-32.8974803012241,H0351_2001,118,0.0
2183,779,4151,14,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38861,141,114,83,-50.7,-12.0,-24.1,-52.2331035337465,-11.961066915129,-27.488584727098697,H0351_2001,134,0.0
2188,787,4143,14,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",38869,145,112,83,-54.9,-11.5,-22.0,-55.3670693842185,-11.6099411004339,-25.1760968846315,H0351_2001,134,0.0
2192,795,4143,14,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",38862,142,111,83,-51.7,-11.2,-20.9,-52.906852929236,-10.9573132582259,-24.2920436667051,H0351_2001,134,0.0
2196,803,4142,14,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",38863,146,104,83,-55.9,-9.3,-13.5,-55.0842345976599,-8.92128104460895,-16.1052749521332,H0351_2001,156,0.0
2200,811,4136,14,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",38864,139,101,83,-48.5,-8.3,-10.2,-48.415416832552395,-6.9463220806451496,-12.5852697424423,H0351_2001,202,1.0
2206,825,4024,14,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",38684,105,44,64,-11.6,28.5,47.8,-11.1613030617391,29.8916485223998,43.544357009272396,H0351_2001,194,2.0
2214,841,4031,14,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",38697,128,56,71,-36.2,17.2,35.8,-37.5811237616412,20.329865824421198,31.4571321620751,H0351_2001,144,0.0
2217,844,4149,14,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",39146,132,117,83,-41.2,-12.6,-27.1,-41.834013685866296,-12.490844189667802,-31.5129551432656,H0351_2001,134,0.0
2221,852,4158,14,CX,FuG-its,"fusiform gyrus, left, bank of the its",39147,129,123,83,-38.1,-14.2,-33.5,-37.9852688035964,-14.638169825713902,-38.0041150146294,H0351_2001,124,0.0
2223,858,4150,14,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",38860,135,125,83,-44.4,-14.9,-35.7,-44.6501222683737,-15.724714342369099,-39.6166713027568,H0351_2001,134,3.0
2224,859,4079,14,CX,fro,"frontal operculum, left",39232,129,78,81,-37.7,0.6,14.3,-35.8554637048175,1.42575345899265,10.136959158533699,H0351_2001,104,0.0
2225,860,4160,14,CX,FuG-cos,"fusiform gyrus, left, bank of cos",39149,121,119,83,-29.6,-12.9,-29.0,-30.3346640782128,-12.8976516846101,-33.854154946806396,H0351_2001,124,0.0
2227,866,4223,16,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",38632,102,65,73,-8.9,13.3,27.1,-9.31824006095966,19.367170970354604,27.301167125244497,H0351_2001,140,2.8284270763397203
2232,873,4107,22,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",38604,153,74,119,-64.0,-38.7,25.5,-63.48492750077379,-39.756723618653496,22.9179249393502,H0351_2001,196,0.0
2233,874,4030,16,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",81143,118,40,74,-25.6,18.9,53.7,-25.5277109543754,19.085725005921,49.1948343116405,H0351_2001,144,0.0
2234,875,4014,16,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39007,153,81,86,-63.2,-6.1,11.5,-62.095087997133504,-3.77692498494395,8.752019895763981,H0351_2001,114,0.0
2239,882,4024,16,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",38642,111,39,73,-18.2,20.4,54.8,-19.9480667434949,20.665148807425002,50.45383726928821,H0351_2001,192,0.0
2240,883,4172,16,CX,PLT,"planum temporale, left",39008,154,88,88,-64.4,-10.2,4.4,-62.6997416921831,-8.37007866027817,1.6946511053991002,H0351_2001,202,0.0
2244,890,4013,16,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",38653,149,59,85,-58.8,1.2,34.9,-57.8078958950828,3.89376310672054,32.4983870041883,H0351_2001,184,2.0
2245,891,4135,16,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",39006,157,92,91,-67.6,-14.6,0.7,-64.90123655390039,-13.5908335830384,-1.23495680328641,H0351_2001,202,0.0
2246,892,4136,16,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",39043,141,97,92,-50.8,-16.6,-4.2,-51.237387310081104,-14.9275249760918,-6.79070693640087,H0351_2001,202,0.0
2249,898,4012,16,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",38652,139,62,83,-48.2,2.7,31.5,-45.670453615631104,7.70192644618633,29.2899657899756,H0351_2001,184,0.0
2250,899,4166,16,CX,HG,"Heschl's gyrus, left",39005,141,87,89,-50.7,-10.7,5.9,-51.0446221110699,-6.143213631315629,2.6725509319137797,H0351_2001,182,1.0
2251,900,4142,16,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",39042,142,105,94,-52.0,-21.0,-12.3,-52.2495039152439,-21.3617690486226,-16.043327874349302,H0351_2001,156,1.4142135381698602
2253,905,4023,16,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",38618,100,45,74,-6.6,17.9,48.8,-8.20185274723429,17.5912188062253,45.5750832044173,H0351_2001,194,0.0
2254,906,4031,16,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",38650,136,62,79,-44.9,7.0,30.8,-43.6562805334607,13.2592795995608,29.084689062176,H0351_2001,164,0.0
2255,907,4270,16,CX,LIG,"long insular gyri, left",39004,129,92,89,-38.0,-11.8,0.8,-37.308043799383604,-11.796854642045,-2.8247405377476,H0351_2001,174,0.0
2256,908,4143,16,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",39044,142,109,94,-52.0,-22.1,-16.6,-51.59599951611,-22.030262132448602,-19.7766194412305,H0351_2001,134,1.0
2259,914,4031,16,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",38654,140,60,79,-49.1,7.4,32.9,-48.07046323422979,12.9524607165665,30.2633186582418,H0351_2001,164,0.0
2260,915,4178,16,CX,PLP,"planum polare, left",39009,134,98,89,-43.3,-13.6,-5.7,-44.1315918675476,-12.9162648215375,-8.85491591848909,H0351_2001,182,0.0
2261,916,4151,16,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",39357,142,113,94,-52.0,-23.2,-20.9,-51.6114624847605,-22.8031852199267,-23.5542225557411,H0351_2001,134,1.73205077648163
2265,924,4151,16,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",39046,145,114,94,-55.2,-23.6,-22.0,-55.2438156230842,-23.223591879591602,-24.4946826764515,H0351_2001,134,1.0
2270,932,4150,16,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",39047,145,122,94,-55.3,-25.9,-30.6,-56.9195542884658,-26.1522985936025,-33.0605999954157,H0351_2001,134,2.8284270763397203
2282,953,4224,16,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",38633,94,68,74,-0.5,11.6,24.3,-0.9578625828065491,16.3943530173158,23.758180270364498,H0351_2001,140,1.0
2287,961,4273,10,CX,SIG,"short insular gyri, left",28153,127,84,57,-35.0,24.0,3.2,-33.515487141047394,25.699182589025302,-0.8869685431179741,H0351_2001,104,1.0
2289,963,4015,18,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",39417,144,62,95,-53.8,-10.0,33.8,-53.41839967145079,-7.48040429912544,31.6556999872502,H0351_2001,184,0.0
2290,964,4142,18,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",39466,147,102,105,-57.5,-31.8,-7.1,-56.2055892177116,-31.376743764450303,-9.10728939570069,H0351_2001,156,3.0
2293,969,4201,22,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",37564,137,116,122,-47.5,-53.3,-18.5,-50.8101627220836,-53.7469332008143,-18.5141827790113,H0351_2001,134,0.0
2294,970,4023,18,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",39363,95,37,86,-1.6,7.7,59.8,-1.90767380987176,7.89654377185751,54.1158203650414,H0351_2001,194,1.4142135381698602
2296,972,4142,18,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",39471,150,101,105,-60.7,-31.6,-6.1,-59.5442811126591,-30.9038899705941,-7.63552818624775,H0351_2001,156,2.0
2297,973,4158,18,CX,FuG-its,"fusiform gyrus, left, bank of the its",39559,133,117,105,-42.9,-35.7,-22.8,-44.028405211503895,-36.889506402193604,-25.994025728976602,H0351_2001,124,0.0
2298,974,4149,16,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",39396,133,111,93,-42.5,-21.4,-18.8,-42.124635730845604,-20.6335510277765,-22.4379915126287,H0351_2001,124,0.0
2300,978,4024,18,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",39362,111,39,86,-18.5,6.7,57.3,-19.3959821582975,6.68736978524138,53.5923754142704,H0351_2001,192,0.0
2302,980,4143,18,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",39465,149,115,105,-59.7,-35.5,-21.0,-61.53391158532061,-34.7922210534794,-20.395396093372,H0351_2001,134,0.0
2304,982,4159,16,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",39394,125,120,93,-34.1,-23.7,-28.2,-35.2161539016424,-23.652377771056297,-33.0169995811835,H0351_2001,124,2.44948983192444
2306,986,4030,18,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",39361,115,39,86,-22.8,6.6,57.2,-22.989712717340804,5.6688723426628105,52.967543708236,H0351_2001,192,0.0
2308,988,4151,18,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",39464,142,115,105,-52.4,-35.3,-20.9,-54.084841904137,-36.2979256801406,-23.0265927937361,H0351_2001,134,0.0
2309,989,4160,18,CX,FuG-cos,"fusiform gyrus, left, bank of cos",39561,123,111,103,-32.2,-31.6,-16.6,-31.690841928752604,-30.663447959853002,-20.252726448428604,H0351_2001,124,0.0
2310,990,4245,16,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",39393,117,116,93,-25.6,-22.4,-23.8,-26.1872057949855,-20.7195003171395,-29.111072419576804,H0351_2001,172,1.0
2312,994,4030,18,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",39366,117,36,86,-24.9,7.4,60.4,-24.6001156414884,6.675122417058049,56.7264499588791,H0351_2001,144,1.4142135381698602
2315,997,4230,18,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",39592,100,59,86,-7.1,1.4,36.1,-8.54839855563438,4.28214565824043,35.7980344684598,H0351_2001,140,1.0
2316,998,4244,16,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",39392,112,115,93,-20.4,-22.0,-22.6,-21.195594697976,-20.8614241776902,-27.651662004940004,H0351_2001,172,1.4142135381698602
2318,1002,4031,18,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",39373,124,40,89,-32.4,3.0,56.5,-34.1436789609791,3.11510103011717,53.5926706750279,H0351_2001,144,1.73205077648163
2321,1005,4231,18,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",39593,96,67,90,-3.0,-4.9,28.4,-2.42374579685402,-2.75929862945289,27.8990765815244,H0351_2001,140,2.2360680103302
2323,1010,4012,18,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",39374,123,49,90,-31.4,-0.6,47.1,-34.274584746106,0.70674314341848,43.7345292934852,H0351_2001,144,1.0
2328,1018,4013,18,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",39375,135,42,92,-44.1,-1.0,54.8,-45.572502843478496,0.876376953577653,50.7035086358224,H0351_2001,184,0.0
2333,1026,4014,18,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",39376,147,53,92,-56.8,-4.4,42.8,-56.5587464287928,-2.39432014308058,40.603929101823795,H0351_2001,184,1.0
2340,1036,4270,18,CX,LIG,"long insular gyri, left",39515,126,77,99,-35.0,-17.9,18.9,-35.4025301514606,-16.5267221953603,13.094712128913901,H0351_2001,174,1.0
2348,1050,4087,18,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",39416,148,61,96,-58.0,-10.8,35.0,-57.84965345851789,-8.5713969371773,32.6956504772818,H0351_2001,178,0.0
2349,1051,4136,18,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",39467,152,94,104,-62.7,-28.6,1.2,-62.0043604357862,-26.9120156851584,0.23340977748501301,H0351_2001,156,0.0
2356,1065,4136,14,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",38864,138,101,83,-47.4,-8.2,-10.1,-47.34102099524961,-6.87127607636693,-12.6972465215911,H0351_2001,182,1.0
2399,1161,4088,22,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",37479,135,38,112,-44.6,-20.8,62.9,-46.040452390432996,-20.338878921649197,59.28185180943561,H0351_2001,178,0.0
2420,1219,4098,28,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",82258,108,37,141,-16.8,-50.2,70.2,-16.8454492711904,-52.1788343935951,67.6647082025644,H0351_2001,200,1.0
2425,1235,4113,26,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",82236,145,62,143,-56.1,-60.3,43.1,-55.9638131422565,-57.6344425441396,39.313007438423206,H0351_2001,108,1.0
2428,1243,4172,26,CX,PLT,"planum temporale, left",82235,135,71,143,-45.6,-62.6,33.7,-46.6243648557421,-60.491970133214394,29.669018761857,H0351_2001,108,0.0
2433,1265,4142,24,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",35869,145,91,133,-56.1,-58.0,10.2,-58.2080351294335,-61.675380692780294,4.1131789488849995,H0351_2001,156,0.0
2435,1281,4135,22,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",37586,155,85,120,-66.3,-42.9,13.9,-65.7810325349638,-43.849716614870395,11.204056316919901,H0351_2001,202,0.0
2436,1289,4013,20,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",37577,117,31,99,-25.2,-4.8,68.3,-25.2071869141078,-5.55127806248014,64.99158211228129,H0351_2001,192,0.0
2437,1297,4142,20,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",37627,147,90,114,-57.7,-37.8,7.5,-57.14848713647061,-37.1391069802372,5.17234924372792,H0351_2001,202,0.0
2439,1313,4245,20,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",37658,119,108,109,-28.1,-37.0,-12.1,-28.318738946537298,-36.430400450982205,-16.3130278133535,H0351_2001,124,0.0
2440,1321,4244,20,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",37659,104,106,112,-12.3,-39.2,-9.1,-13.137630649459501,-37.3867005671526,-12.493236590711902,H0351_2001,136,1.4142135381698602
2441,1337,4151,20,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",38473,147,106,116,-57.9,-44.4,-9.2,-58.427408516748294,-43.727726759247,-11.2373375056867,H0351_2001,156,0.0
2816,4522,4891,2,CX,FPi,"frontal pole, left, inferior aspect",983172,102,95,18,-9.7,63.8,-12.5,-8.82935840504192,61.3975191945211,-15.5075435448205,H0351_2002,148,1.0
2822,4530,4031,2,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",976929,108,96,18,-16.4,63.6,-13.7,-15.023654880242601,61.3977123208266,-16.6989830537123,H0351_2002,148,0.0
2827,4538,4030,2,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",976928,108,90,18,-16.4,63.9,-6.6,-15.1092758422583,61.6304542147725,-9.313262071129278,H0351_2002,148,0.0
2829,4540,4023,10,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",982936,101,56,63,-8.3,16.3,37.8,-8.980397979945199,15.602526424262303,38.9448386668026,H0351_2002,194,0.0
2830,4541,4904,10,CX,TP-i,"temporal pole, left, inferior aspect",979001,128,126,71,-37.8,4.3,-43.7,-44.1678256708282,-0.5657019275576189,-45.363747134564704,H0351_2002,134,0.0
2832,4546,4030,4,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",977469,110,60,25,-18.9,57.4,29.4,-16.9783296561717,54.5574530675496,24.7817518494315,H0351_2002,192,1.4142135381698602
2833,4547,4901,4,CX,IRoG,"inferior rostral gyrus, left",977530,99,91,25,-6.3,56.4,-7.1,-3.56517328519297,57.076815262147896,-10.776886830313098,H0351_2002,142,0.0
2836,4553,4023,2,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",977023,98,81,16,-5.3,66.6,3.8,-5.13133373994736,61.1265061371136,0.0299933137677958,H0351_2002,142,0.0
2839,4556,4030,10,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",980080,130,43,65,-40.9,14.0,53.3,-39.9368678621662,13.389829958455401,53.348786104365104,H0351_2002,144,1.4142135381698602
2841,4561,4890,2,CX,FP-s,"frontal pole, left, superior aspect",980065,107,78,18,-15.4,64.4,7.5,-13.809894680861799,61.301069018252704,4.11923769911022,H0351_2002,154,2.2360680103302
2842,4562,4024,4,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",983142,108,59,25,-16.6,57.5,30.5,-14.8908369741219,54.577125721250496,26.040300013074198,H0351_2002,192,1.4142135381698602
2843,4563,4051,4,CX,MOrG,"medial orbital gyrus, left",981586,111,95,29,-19.6,51.6,-11.4,-18.0642511531364,55.369178397127705,-16.5662416443896,H0351_2002,148,0.0
2846,4569,4024,2,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",980066,112,72,17,-21.1,65.6,14.5,-19.382553883241002,61.8792608605552,10.9432533027016,H0351_2002,192,2.0
2849,4572,4012,10,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",978417,139,70,70,-50.7,7.3,22.0,-48.48818207901979,3.45334121037061,22.4588071608175,H0351_2002,184,0.0
2850,4573,4069,10,CX,PaOG,"parolfactory gyri, left",978622,119,102,71,-28.0,5.4,-15.5,-28.577948615574797,3.6445254919797003,-17.7193526739043,H0351_2002,118,0.0
2851,4577,4891,2,CX,FPi,"frontal pole, left, inferior aspect",976920,102,97,18,-9.6,63.7,-14.8,-8.84180170089192,61.158581969940904,-17.982530403607896,H0351_2002,148,1.0
2852,4578,4023,4,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",977475,102,80,25,-9.7,56.7,5.9,-8.046584287287839,58.7518011169356,2.61855638559918,H0351_2002,154,0.0
2854,4580,4013,10,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",978416,143,77,71,-55.1,5.9,13.9,-53.6433239499965,4.219542153425991,16.28453423264,H0351_2002,184,1.73205077648163
2855,4581,4014,10,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",978624,139,83,71,-50.6,5.7,6.8,-50.6039204176021,3.39658413271653,6.9659874601772,H0351_2002,114,1.4142135381698602
2857,4586,4024,4,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",983143,108,60,25,-16.6,57.4,29.4,-14.872146843800499,54.718588231084794,24.826044919119102,H0351_2002,192,1.73205077648163
2858,4587,4898,4,CX,SRoG,"superior rostral gyrus, left",977531,100,88,25,-7.4,56.5,-3.6,-5.240755550583191,57.7282358915479,-7.10268470851763,H0351_2002,142,0.0
2860,4589,4273,10,CX,SIG,"short insular gyri, left",978621,124,80,71,-33.8,6.1,10.4,-33.1672853937339,3.7592767193973398,8.138569751382509,H0351_2002,104,1.0
2861,4593,4892,2,CX,FPm,"frontal pole, left, medial aspect",976921,94,101,17,-0.7,64.8,-19.6,-1.1165815358348201,58.7611215699683,-22.833050300348702,H0351_2002,126,2.0
2862,4594,4031,4,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",977482,128,77,32,-38.8,48.7,10.0,-35.864117179720104,48.7711318546066,5.95814841482543,H0351_2002,144,1.0
2865,4597,4903,10,CX,TP-s,"temporal pole, left, superior aspect",978623,138,94,71,-49.3,5.3,-6.1,-50.1260138371477,1.32794946825206,-5.84524748800804,H0351_2002,182,0.0
2867,4602,4045,4,CX,orIFG,"inferior frontal gyrus, orbital part, left",977483,128,81,34,-38.7,46.4,5.5,-36.2386342024493,48.3884970119765,2.41144919819219,H0351_2002,206,0.0
2872,4611,4901,6,CX,IRoG,"inferior rostral gyrus, left",983529,101,98,41,-8.2,38.6,-13.7,-7.439554726695911,39.2539420987332,-18.9580942728928,H0351_2002,142,1.4142135381698602
2874,4613,4051,8,CX,MOrG,"medial orbital gyrus, left",993214,112,101,54,-20.4,24.1,-16.0,-21.985629117180398,21.934014907503,-20.3666997129082,H0351_2002,148,0.0
2876,4615,4151,12,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",993006,140,114,88,-51.2,-14.0,-28.0,-53.17427138807879,-13.5769090951883,-26.8095724216932,H0351_2002,134,0.0
2877,4617,4891,2,CX,FPi,"frontal pole, left, inferior aspect",976920,101,97,18,-8.5,63.7,-14.8,-7.77485750329797,60.9201390435439,-18.0091488954308,H0351_2002,148,1.0
2880,4620,4223,8,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",991115,101,66,47,-8.4,33.3,24.5,-6.281343713385151,36.744498048414,19.5701717627205,H0351_2002,102,0.0
2883,4625,4030,2,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",976928,107,90,18,-15.3,63.9,-6.6,-14.0363693100758,61.642884013535394,-9.305884082226829,H0351_2002,148,0.0
2887,4629,4048,8,CX,GRe,"gyrus rectus, left",993250,104,99,54,-11.4,24.3,-13.6,-12.2906820043739,20.9679780686941,-16.6996488651246,H0351_2002,148,0.0
2891,4635,4039,6,CX,trIFG,"inferior frontal gyrus, triangular part, left",984938,129,85,44,-39.7,35.3,1.8,-41.0899626980844,37.272375092558605,-4.16680335634185,H0351_2002,166,1.0
2892,4636,4063,8,CX,SCG,"subcallosal cingulate gyrus, left",992922,96,93,54,-2.5,24.7,-6.6,-2.5081156121587203,20.9239847508054,-11.6388631761161,H0351_2002,188,0.0
2893,4637,4903,8,CX,TP-s,"temporal pole, left, superior aspect",993223,131,105,58,-41.6,19.2,-20.3,-40.492197971178,14.4042427553961,-23.421231288907197,H0351_2002,204,0.0
2896,4642,4048,6,CX,GRe,"gyrus rectus, left",983528,101,104,43,-8.1,36.2,-20.6,-7.26054150509523,36.8281158047231,-26.7491758491092,H0351_2002,126,0.0
2897,4643,4045,6,CX,orIFG,"inferior frontal gyrus, orbital part, left",984942,128,88,44,-38.5,35.2,-1.7,-40.6239809782491,36.029628897779105,-7.18882963122368,H0351_2002,166,2.2360680103302
2901,4649,4023,6,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",982047,96,63,38,-3.0,43.3,27.1,-1.44322377352283,44.9264250127588,21.907218148220302,H0351_2002,102,1.0
2903,4651,4060,6,CX,LOrG,"lateral orbital gyrus, left",984943,115,98,43,-23.9,36.2,-13.6,-24.5506207926185,38.8122253643505,-19.0198454147435,H0351_2002,148,0.0
2904,4652,4031,8,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",993103,141,62,59,-53.2,19.6,30.3,-51.56144256850779,19.0485756361592,29.626227014673,H0351_2002,164,0.0
2908,4658,4051,6,CX,MOrG,"medial orbital gyrus, left",983527,103,105,43,-10.4,36.1,-21.8,-9.32819766277738,37.1509695976549,-27.6422252111732,H0351_2002,148,1.0
2909,4659,4039,6,CX,trIFG,"inferior frontal gyrus, triangular part, left",984944,132,86,44,-43.0,35.2,0.6,-44.7901317347318,36.601742944986206,-4.8182800305794595,H0351_2002,166,0.0
2910,4660,4042,8,CX,opIFG,"inferior frontal gyrus, opercular part, left",993105,144,64,59,-56.5,19.5,28.0,-54.2910240852866,18.1233055515968,27.2731113928777,H0351_2002,164,1.0
