"well_id","structure_id","slab_num","slab_type","structure_acronym","structure_name","polygon_id","mri_voxel_x","mri_voxel_y","mri_voxel_z","mni_x","mni_y","mni_z","corrected_mni_x","corrected_mni_y","corrected_mni_z","sampleID","probe2label","probe2dist"
11326,4273,6,"CX","SIG","short insular gyri, left",1280038,134,96,99,-43,-8,13,-39.6281476833837,-13.8145544670846,14.6099331506233,"H0351_1009",174,0
11327,4136,8,"CX","STG-i","superior temporal gyrus, left, inferior bank of gyrus",1279506,149,105,127,-58,-36,4,-56.1545043463151,-37.7779798545885,9.16942387468217,"H0351_1009",202,0
11328,4099,9,"CX","SPL-i","superior parietal lobule, left, inferior bank of gyrus",1283492,122,64,138,-31,-47,45,-26.307698092906,-51.1142767608951,44.4287667119146,"H0351_1009",200,0
11333,4280,4,"CX","HCd","head of caudate nucleus, left",1273710,103,100,74,-12,17,9,-11.9635382660374,13.8871761586917,11.5571007901692,"H0351_1009",38,0
11334,4089,6,"CX","PoG-il","postcentral gyrus, left, inferior lateral aspect of gyrus",1280042,159,89,99,-68,-8,20,-66.4072524381155,-11.8639997585839,21.6416794804047,"H0351_1009",178,1
11335,4142,8,"CX","MTG-s","middle temporal gyrus, left, superior bank of gyrus",1279507,151,108,127,-60,-36,1,-59.6814014920839,-38.5574655354074,5.1594808841836,"H0351_1009",156,0
11336,4230,9,"CX","CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",1283510,94,72,137,-3,-46,37,-1.91064641565307,-52.8547058635283,40.3567438070723,"H0351_1009",170,0
11341,4288,4,"CX","Pu","putamen, left",1273711,114,110,74,-23,17,-1,-24.9432120884346,13.7522498498803,1.82969343411049,"H0351_1009",59,0
11342,4136,7,"CX","STG-i","superior temporal gyrus, left, inferior bank of gyrus",1284162,152,116,110,-61,-19,-7,-60.268434278872,-20.0953672992674,-2.66456230211584,"H0351_1009",202,0
11343,4143,8,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",1279508,152,123,127,-61,-36,-14,-62.2022934000146,-36.8250991988086,-9.82867995760997,"H0351_1009",156,0
11344,4231,9,"CX","CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",1283507,100,99,137,-9,-46,10,-6.49629345355375,-47.8700003382425,6.26416298637929,"H0351_1009",168,1.41421353816986
13393,4142,9,"CX","MTG-s","middle temporal gyrus, left, superior bank of gyrus",1283582,154,96,137,-63,-46,13,-60.0245762208116,-47.4987426437696,18.5134717808683,"H0351_1009",202,1.41421353816986
13394,4230,8,"CX","CgGp-s","cingulate gyrus, parietal part, left, superior bank of gyrus",1279548,108,65,125,-17,-34,44,-12.884821079204,-39.1651322150515,46.8995162113068,"H0351_1009",170,0
13401,4063,4,"CX","SCG","subcallosal cingulate gyrus, left",1275890,94,114,75,-3,16,-5,-3.55830750384297,16.1200951110348,-1.61453156987143,"H0351_1009",188,0
13402,4231,8,"CX","CgGp-i","cingulate gyrus, parietal part, left, inferior bank of gyrus",1279549,93,84,125,-2,-34,25,-0.391328179357223,-36.6356126685695,24.2555494802787,"H0351_1009",167,0
13409,4088,7,"CX","PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",1279797,145,50,111,-54,-20,59,-52.2466663333388,-23.1101231166165,57.5528314344857,"H0351_1009",178,0
13410,9222,8,"CX","cc","corpus callosum",1282396,103,94,125,-12,-34,15,-10.7192623027775,-36.3050608266179,13.9572184947637,"H0351_1009",61,4.12310552597046
13417,4023,3,"CX","SFG-m","superior frontal gyrus, left, medial bank of gyrus",1265788,95,62,63,-4,28,47,-1.68287955021842,27.6622332417609,48.4338690197015,"H0351_1009",194,1
13418,4193,9,"CX","LiG-pest","lingual gyrus, left, peristriate",1283612,116,113,136,-25,-45,-4,-22.0899182136586,-47.6761130441218,-2.01219516688691,"H0351_1009",136,1
13425,4048,2,"CX","GRe","gyrus rectus, left",1266592,95,138,44,-4,47,-29,-4.65758429714987,44.1437849081221,-26.0104629530913,"H0351_1009",126,0
13426,4200,9,"CX","OTG-s","occipito-temporal gyrus, left, superior bank of gyrus",1283610,131,114,137,-40,-46,-5,-36.3048936239682,-49.0158708026715,-2.38030953365971,"H0351_1009",136,3.16227769851685
13433,4160,7,"CX","FuG-cos","fusiform gyrus, left, bank of cos",1288782,128,132,111,-37,-20,-23,-38.6926018783381,-21.1127087071018,-22.2760381100411,"H0351_1009",124,0
13434,4193,9,"CX","LiG-pest","lingual gyrus, left, peristriate",1283613,117,111,136,-26,-45,-2,-22.4485361992915,-47.2855969382521,-0.333429617231452,"H0351_1009",136,1
13441,4244,7,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",1288771,120,144,111,-29,-20,-35,-30.1059822856994,-20.9809429372154,-33.3015236978001,"H0351_1009",124,2.44948983192444
13449,4245,7,"CX","PHG-cos","parahippocampal gyrus, left, bank of the cos",1288781,126,133,111,-35,-20,-24,-37.1258471029439,-20.0323847618995,-22.8464414749479,"H0351_1009",124,0
13457,4244,7,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",1288777,117,142,111,-26,-20,-33,-27.4131304012599,-20.4993313635079,-31.8598005166852,"H0351_1009",172,2.2360680103302
13465,4166,7,"CX","HG","Heschl's gyrus, left",1286642,132,101,110,-41,-19,8,-40.8710563343953,-21.9191773956919,10.447667878283,"H0351_1009",208,0
13473,4270,7,"CX","LIG","long insular gyri, left",1286643,132,106,110,-41,-19,3,-41.1478232549568,-21.0897161573498,5.93290506613457,"H0351_1009",208,0
13481,4074,8,"CX","PCLa-i","paracentral lobule, anterior part, left, inferior bank of gyrus",1284226,91,57,125,0,-34,52,-0.582116165092494,-37.313519176532,55.9594623706389,"H0351_1009",151,2.2360680103302
13489,4223,5,"CX","CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",1270849,98,75,86,-7,5,34,-6.76861438680864,3.03817214537661,35.6271596384725,"H0351_1009",140,1
13497,4224,5,"CX","CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",1270850,93,84,86,-2,5,25,-0.788289741574371,4.98788311343321,24.9737386725957,"H0351_1009",140,3
13505,4114,9,"CX","AnG-i","angular gyrus, left, inferior bank of gyrus",1283526,146,80,138,-55,-47,29,-49.5359291034738,-47.8131647318278,29.4914819771835,"H0351_1009",196,3.60555124282837
13513,4244,6,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",1295447,106,140,100,-15,-9,-31,-16.1677039029363,-8.59217954802726,-30.0022533093489,"H0351_1009",172,2
13521,4244,6,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",1295448,107,141,100,-16,-9,-32,-17.1577371576221,-8.76028554458913,-30.8952620683647,"H0351_1009",172,1.41421353816986
13529,4160,8,"CX","FuG-cos","fusiform gyrus, left, bank of cos",1279486,123,123,127,-32,-36,-14,-33.5983822383311,-37.4397448148683,-10.1347902047587,"H0351_1009",136,0
13537,4244,8,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",1283293,109,112,126,-18,-35,-3,-17.8091475725541,-37.8218098849601,-2.01446881620099,"H0351_1009",49,0
13545,4245,8,"CX","PHG-cos","parahippocampal gyrus, left, bank of the cos",1279485,128,118,126,-37,-35,-9,-37.1961539600758,-38.5693967603052,-7.01031373087669,"H0351_1009",136,1
13586,4379,6,"CX","LA","lateral nucleus, left",1295329,118,126,100,-27,-9,-17,-30.5176766135143,-9.44567688900859,-16.1948835027821,"H0351_1009",49,0
13594,4360,6,"CX","CeA","central nucleus, left",1293191,118,117,100,-27,-9,-8,-30.6053373298255,-10.3895734683821,-8.00807186562261,"H0351_1009",59,0
13601,4322,6,"CX","Cl","claustrum, left",1277586,129,101,100,-38,-9,8,-37.2544530466937,-13.7725448351558,8.81056658079996,"H0351_1009",174,1
13609,4288,7,"CX","Pu","putamen, left",1281026,125,102,110,-34,-19,7,-33.7450711391649,-21.969919087691,8.37907749913303,"H0351_1009",174,0
13610,4329,6,"CX","ATZ","amygdalohippocampal transition zone, left",1288923,112,121,100,-21,-9,-12,-25.3637689895485,-9.61211868488719,-11.7837455549108,"H0351_1009",33,0
13618,4251,6,"CX","S","subiculum, left",1288914,109,135,100,-18,-9,-26,-19.6841441686008,-7.95926397698723,-25.9586773652031,"H0351_1009",172,0
13625,4322,7,"CX","Cl","claustrum, left",1278659,130,106,110,-39,-19,3,-39.6669590445798,-21.0531994320284,5.68191029770523,"H0351_1009",208,0
13626,4254,6,"CX","CA1","CA1 field, left",1288915,117,133,100,-26,-9,-24,-29.0628291308794,-8.05111433380695,-24.1617230744168,"H0351_1009",49,0
13634,4254,6,"CX","CA1","CA1 field, left",1289062,118,133,100,-27,-9,-24,-30.0704186563001,-8.21363241190781,-23.6440344015859,"H0351_1009",49,0
13641,4322,6,"CX","Cl","claustrum, left",1288920,128,119,100,-37,-9,-10,-38.4328157419692,-11.6779748086037,-10.2151903386634,"H0351_1009",182,1.41421353816986
13649,4342,6,"CX","BLA","basolateral nucleus, left",1295449,116,124,100,-25,-9,-15,-28.6554187829258,-9.58518762416023,-14.1936464485153,"H0351_1009",33,1
13657,4351,6,"CX","BMA","basomedial nucleus, left",1295450,116,120,100,-25,-9,-11,-29.023687126964,-10.0062144384074,-11.0981682079386,"H0351_1009",33,1
13665,4367,6,"CX","COMA","cortico-medial group, left",1288924,115,117,100,-24,-9,-8,-27.6001288076279,-10.2263092707497,-7.83038857812667,"H0351_1009",59,0
13673,4379,6,"CX","LA","lateral nucleus, left",1288928,117,126,100,-26,-9,-17,-29.3116146387399,-9.431642585871,-15.9092721035536,"H0351_1009",49,1
13681,4251,7,"CX","S","subiculum, left",1278253,118,129,111,-27,-20,-20,-31.5749634472653,-17.4174033473954,-20.117281531807,"H0351_1009",49,0
13682,9708,7,"CX","CPLV","choroid plexus of the lateral ventricle",1278939,115,121,111,-24,-20,-12,-29.4358992465806,-19.248058979684,-10.2891323113569,"H0351_1009",49,0
13683,4282,8,"CX","BCd","body of caudate nucleus, left",1290962,129,105,126,-38,-35,4,-34.6121864150222,-37.5984141678078,5.48811103047965,"H0351_1009",49,6.40312433242798
13689,4254,7,"CX","CA1","CA1 field, left",1278252,127,124,111,-36,-20,-15,-38.1046876770473,-20.5030765489684,-15.1844018810765,"H0351_1009",49,0
13690,4440,7,"CX","LGd","dorsal lateral geniculate nucleus, left",1276104,120,116,111,-29,-20,-7,-31.8978766575145,-21.2372404732649,-5.62775480278779,"H0351_1009",49,2.2360680103302
13691,4288,8,"CX","Pu","putamen, left",1289221,129,102,126,-38,-35,7,-34.1783847130427,-37.8779320828665,7.99125846806386,"H0351_1009",186,5.83095169067383
13697,4255,7,"CX","CA2","CA2 field, left",1278251,123,121,111,-32,-20,-12,-35.4608968589211,-20.3676911297045,-11.1890312321504,"H0351_1009",49,0
13699,4409,8,"CX","DTLd","lateral group of nuclei, left, dorsal division",1295258,109,104,126,-18,-35,5,-16.6909956166225,-37.3405977304646,3.81738771440124,"H0351_1009",49,0
13705,4256,7,"CX","CA3","CA3 field, left",1278250,120,121,111,-29,-20,-12,-33.4676146527244,-19.8411264996303,-10.7564930827747,"H0351_1009",49,0
13706,4444,7,"CX","MG","medial geniculate complex, left",1283861,110,114,111,-19,-20,-5,-22.1842096832636,-19.8258233028958,-5.63867114986199,"H0351_1009",63,0
13707,4417,8,"CX","DTLv","lateral group of nuclei, left, ventral division",1293937,121,105,126,-30,-35,4,-27.4801269910208,-37.8219648506046,4.19771714555798,"H0351_1009",49,0
13715,4428,8,"CX","DTP","posterior group of nuclei, left",1294066,107,108,126,-16,-35,1,-14.6638825511823,-37.9120605171171,0.775997822063264,"H0351_1009",49,0
13721,4258,7,"CX","DG","dentate gyrus, left",1278237,121,123,111,-30,-20,-14,-34.4761304663299,-19.2388252699013,-13.4054271190933,"H0351_1009",49,0
13722,4251,8,"CX","S","subiculum, left",1288900,116,109,126,-25,-35,0,-23.698615029896,-37.1653688374456,1.05391027224839,"H0351_1009",49,0
13723,4440,8,"CX","LGd","dorsal lateral geniculate nucleus, left",1289292,120,111,126,-29,-35,-2,-27.8517712868679,-37.4535550267158,-0.673226052945228,"H0351_1009",49,0
13729,4281,7,"CX","TCd","tail of caudate nucleus, left",1278931,127,120,111,-36,-20,-11,-38.0853604261557,-21.2802234042668,-10.4053098844843,"H0351_1009",49,2
13730,4254,8,"CX","CA1","CA1 field, left",1288898,130,112,126,-39,-35,-3,-36.7650388005022,-38.4152747880619,-1.8145222117561,"H0351_1009",136,4.12310552597046
13731,4444,8,"CX","MG","medial geniculate complex, left",1294065,108,109,126,-17,-35,0,-15.8024612381656,-38.0043165889525,0.077444499665809,"H0351_1009",49,0
13738,4255,8,"CX","CA2","CA2 field, left",1288534,120,101,126,-29,-35,8,-25.8035874347395,-37.733422523813,7.92143957458754,"H0351_1009",49,2.82842707633972
13739,4506,8,"CX","R","reticular nucleus of thalamus, left",1289300,122,104,126,-31,-35,5,-28.2544581567531,-37.8308754197258,5.15706690412437,"H0351_1009",49,1
13746,4256,8,"CX","CA3","CA3 field, left",1288533,123,106,126,-32,-35,3,-29.5961153793974,-37.6901190889179,3.5699784729693,"H0351_1009",49,1.73205077648163
13747,9708,8,"CX","CPLV","choroid plexus of the lateral ventricle",1288543,124,102,126,-33,-35,7,-29.9044804819937,-37.8817978552469,7.15236770033806,"H0351_1009",49,3.60555124282837
13753,9074,7,"CX","SNC","substantia nigra, pars compacta, left",1283335,109,118,111,-18,-20,-9,-22.7385755390713,-19.7460548827232,-9.10429064629506,"H0351_1009",49,0
13754,4257,8,"CX","CA4","CA4 field, left",1288537,124,107,126,-33,-35,2,-30.7095278241931,-37.5927819795591,2.88377693829473,"H0351_1009",49,2.2360680103302
13755,4409,8,"CX","DTLd","lateral group of nuclei, left, dorsal division",1295444,108,104,126,-17,-35,5,-15.8536643059398,-37.2209920752555,3.63295151137157,"H0351_1009",49,0
13762,4258,8,"CX","DG","dentate gyrus, left",1288532,123,108,126,-32,-35,1,-29.9598038461978,-37.6235763639857,1.87741413844039,"H0351_1009",49,1
13763,4440,8,"CX","LGd","dorsal lateral geniculate nucleus, left",1295416,121,111,126,-30,-35,-2,-28.7985139889758,-37.6101642431101,-0.756441289146885,"H0351_1009",49,0
13769,9708,7,"CX","CPLV","choroid plexus of the lateral ventricle",1278937,116,121,111,-25,-20,-12,-30.3583289365104,-19.2823828850561,-10.2646686765088,"H0351_1009",49,0
13770,4281,8,"CX","TCd","tail of caudate nucleus, left",1289315,131,109,126,-40,-35,0,-36.7411577376538,-37.7807018753543,1.83609451999722,"H0351_1009",49,5.83095169067383
13786,4311,5,"CX","DBh","nucleus of the diagonal band, left, vertical division",1268422,107,121,87,-16,4,-12,-17.6294310473466,4.30350905698063,-7.34441150411745,"H0351_1009",59,0
13794,4593,5,"CX","SO","supraoptic nucleus, left",1267128,101,125,87,-10,4,-16,-10.8658027528468,5.33578183950159,-11.4677440131663,"H0351_1009",76,0
13802,4596,5,"CX","LHA","lateral hypothalamic area, anterior region, left",1270882,101,118,87,-10,4,-9,-11.7422651992502,5.06661905885631,-4.92352192513216,"H0351_1009",31,0
13809,4360,6,"CX","CeA","central nucleus, left",1295458,119,117,100,-28,-9,-8,-31.5534281065816,-10.3525734049736,-7.96827913336161,"H0351_1009",59,1
13810,4573,5,"CX","PVH","paraventricular nucleus of the hypothalamus, left",1268626,94,114,86,-3,5,-5,-4.25584839224643,6.13431191127664,-1.68953250042691,"H0351_1009",31,1
13817,4291,5,"CX","Acb","nucleus accumbens, left",1273948,104,119,87,-13,4,-10,-14.7507815469746,4.67832495200742,-5.98253127838775,"H0351_1009",59,1
13818,4641,5,"CX","DMH","dorsomedial hypothalamic nucleus, left",1296194,95,119,87,-4,4,-10,-4.81584244285827,5.76443580891676,-5.83605476022872,"H0351_1009",76,0
13825,4310,5,"CX","DBv","nucleus of the diagonal band, left, horizontal division",1272995,99,120,87,-8,4,-11,-9.19271898537234,5.47770445821761,-6.31174111955362,"H0351_1009",31,0
13826,4637,5,"CX","VMH","ventromedial hypothalamic nucleus, left",1296195,97,124,87,-6,4,-15,-6.64307038201631,5.8806366278399,-9.94704392397518,"H0351_1009",76,0
13833,4322,5,"CX","Cl","claustrum, left",1270187,126,108,88,-35,3,1,-35.4163012514577,-2.70236569380533,4.44104537520673,"H0351_1009",59,1.41421353816986
13841,10145,5,"CX","OlfT","olfactory tubercle, left",1281431,109,122,87,-18,4,-13,-19.5989343901066,4.3104900820457,-8.21070314890022,"H0351_1009",59,0
13849,4301,5,"CX","SptN","septal nuclei, left",1282467,96,98,86,-5,5,11,-2.11683045051469,3.43346624881759,12.8229712015226,"H0351_1009",61,5.83095169067383
13857,4313,5,"CX","BST","bed  nucleus of stria terminalis, left",1270883,97,108,86,-6,5,1,-7.33241445507307,4.75130032078293,3.01263637180208,"H0351_1009",38,2.2360680103302
13865,4542,5,"CX","PrOR","preoptic region, left",1281413,96,116,86,-5,5,-7,-5.86744611932992,6.21509440390421,-3.15072673908764,"H0351_1009",31,0
13873,4051,3,"CX","MOrG","medial orbital gyrus, left",1265850,101,133,59,-10,32,-24,-10.4674806939419,30.0000044585164,-19.9174452469181,"H0351_1009",126,0
13881,4223,6,"CX","CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",1279331,102,77,100,-11,-9,32,-13.6848706165194,-13.8341270336362,35.68346907932,"H0351_1009",140,1.41421353816986
13889,4014,7,"CX","PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",1279798,124,43,111,-33,-20,66,-31.1938994155138,-24.5636374469428,67.7953309404229,"H0351_1009",184,0
13897,4282,5,"CX","BCd","body of caudate nucleus, left",1270181,105,93,86,-14,5,16,-12.7132549419016,1.45033874252231,17.0930395831048,"H0351_1009",38,0
13905,4288,5,"CX","Pu","putamen, left",1270178,121,103,87,-30,4,6,-29.8219186621526,-1.2617987763146,8.80146864797996,"H0351_1009",59,0
13913,4295,5,"CX","GPe","globus pallidus, external segment, left",1270179,113,107,87,-22,4,2,-22.7550947791318,1.64812658232885,4.6945922439024,"H0351_1009",59,0
13921,4296,5,"CX","GPi","globus pallidus, internal segment, left",1270180,107,112,86,-16,5,-3,-16.8862919165788,4.39148637727627,0.00860810148222058,"H0351_1009",59,0
13929,9222,5,"CX","cc","corpus callosum",1282405,97,92,86,-6,5,17,-4.60112097499467,3.40459424619327,17.6323426055986,"H0351_1009",38,4.89897966384888
13937,4282,6,"CX","BCd","body of caudate nucleus, left",1293103,112,88,100,-21,-9,21,-20.2301857452279,-14.3235255235179,22.3364481717893,"H0351_1009",38,1
13945,4288,6,"CX","Pu","putamen, left",1293102,123,99,100,-32,-9,10,-31.6378964407998,-12.8190466654356,11.3797025608751,"H0351_1009",59,2
13970,4437,7,"CX","ILc","caudal group of intralaminar nuclei, left",1273590,102,105,111,-11,-20,4,-11.3987137265602,-21.2658112932817,4.54286179708574,"H0351_1009",61,0
13978,4506,7,"CX","R","reticular nucleus of thalamus, left",1273592,117,100,111,-26,-20,9,-26.0825201592871,-21.0746999418983,9.28741467776072,"H0351_1009",61,1
13979,4428,7,"CX","DTP","posterior group of nuclei, left",1297220,110,108,111,-19,-20,1,-20.4238214383216,-21.1889198203175,0.68452170575258,"H0351_1009",61,0
13986,4507,7,"CX","ZI","zona incerta, left",1273499,117,109,111,-26,-20,0,-27.2093402387712,-21.3709444131944,0.0212740623776639,"H0351_1009",61,2.2360680103302
13994,4518,7,"CX","Sb","subthalamic nucleus, left",1277588,118,109,111,-27,-20,0,-28.2052889727571,-21.4795724212949,0.199920555109237,"H0351_1009",59,2.82842707633972
14002,9054,7,"CX","RN","red nucleus, left",1278156,99,111,111,-8,-20,-2,-8.7920743634711,-20.8596703280661,-0.202185353089266,"H0351_1009",61,0
14009,4322,5,"CX","Cl","claustrum, left",1270187,127,108,88,-36,3,1,-36.444595706322,-2.64623861930902,4.30048704470438,"H0351_1009",104,1
14010,9067,7,"CX","VTA","ventral tegmental area, left",1310423,92,109,111,-1,-20,0,-0.521024769835837,-19.8317985194538,1.41675855864673,"H0351_1009",61,2.44948983192444
14017,4301,5,"CX","SptN","septal nuclei, left",1282467,95,98,86,-4,5,11,-1.07614186679253,3.53951784433564,12.8130263134168,"H0351_1009",60,6.70820379257202
14018,4523,7,"CX","Hm","medial habenular nucleus, left",1273619,90,105,111,1,-20,4,1.84229742720265,-19.9335952842142,3.90471814963561,"H0351_1009",60,1
